srvy_yr;srvy_wve_nm;mode;network;geography;measures;rate;text_rate
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_TTL_95CI_LOWER_LMT;5.07;5.07%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.9;3.90%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.44;0.44%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC012;CMPLNCE_RATE_95CI_LOWER_LMT;94.44;94.44%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC012;NC_RATE_TTL_95CI_LOWER_LMT;2.47;2.47%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC012;NC_RATE_NO_TCKT_95CI_LOWER_LMT;1.24;1.24%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC012;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.64;0.64%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC013;CMPLNCE_RATE_95CI_LOWER_LMT;88.94;88.94%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC013;NC_RATE_TTL_95CI_LOWER_LMT;5.42;5.42%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC013;NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.57;3.57%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC013;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.26;1.26%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC014;CMPLNCE_RATE_95CI_LOWER_LMT;93.52;93.52%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC014;NC_RATE_TTL_95CI_LOWER_LMT;3.68;3.68%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC014;NC_RATE_NO_TCKT_95CI_LOWER_LMT;2.16;2.16%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC014;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.8;0.80%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC015;CMPLNCE_RATE_95CI_LOWER_LMT;88.74;88.74%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC015;NC_RATE_TTL_95CI_LOWER_LMT;5.61;5.61%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC015;NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.31;3.31%
2018;May-18;Bus;Sydney Metropolitan Buses;SMBSC015;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.34;1.34%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC001;CMPLNCE_RATE_95CI_LOWER_LMT;91.95;91.95%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC001;NC_RATE_TTL_95CI_LOWER_LMT;4.07;4.07%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC001;NC_RATE_NO_TCKT_95CI_LOWER_LMT;0.58;0.58%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC001;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;2.74;2.74%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC002;CMPLNCE_RATE_95CI_LOWER_LMT;84.22;84.22%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC002;NC_RATE_TTL_95CI_LOWER_LMT;8.12;8.12%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC002;NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.37;3.37%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC002;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;3.24;3.24%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC003;CMPLNCE_RATE_95CI_LOWER_LMT;77.69;77.69%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC003;NC_RATE_TTL_95CI_LOWER_LMT;11.55;11.55%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC003;NC_RATE_NO_TCKT_95CI_LOWER_LMT;10.08;10.08%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC003;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;2.28;2.28%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC004;CMPLNCE_RATE_95CI_LOWER_LMT;77.35;77.35%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC004;NC_RATE_TTL_95CI_LOWER_LMT;12.96;12.96%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC004;NC_RATE_NO_TCKT_95CI_LOWER_LMT;8.32;8.32%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC004;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;2.65;2.65%
2018;May-18;Bus;Outer Sydney Metro Buses;NISC001;CMPLNCE_RATE_95CI_LOWER_LMT;81.86;81.86%
2018;May-18;Bus;Outer Sydney Metro Buses;NISC001;NC_RATE_TTL_95CI_LOWER_LMT;12.34;12.34%
2018;May-18;Bus;Outer Sydney Metro Buses;NISC001;NC_RATE_NO_TCKT_95CI_LOWER_LMT;8.09;8.09%
2018;May-18;Bus;Outer Sydney Metro Buses;NISC001;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;3.07;3.07%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC006;CMPLNCE_RATE_95CI_LOWER_LMT;91.15;91.15%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC006;NC_RATE_TTL_95CI_LOWER_LMT;4.63;4.63%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC006;NC_RATE_NO_TCKT_95CI_LOWER_LMT;2.02;2.02%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC006;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.63;1.63%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC007;CMPLNCE_RATE_95CI_LOWER_LMT;76.45;76.45%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC007;NC_RATE_TTL_95CI_LOWER_LMT;9.31;9.31%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC007;NC_RATE_NO_TCKT_95CI_LOWER_LMT;0.54;0.54%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC007;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;3.92;3.92%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC008;CMPLNCE_RATE_95CI_LOWER_LMT;87.69;87.69%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_TTL_95CI_LOWER_LMT;5.68;5.68%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.57;3.57%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.08;1.08%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC009;CMPLNCE_RATE_95CI_LOWER_LMT;93.19;93.19%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_TTL_95CI_LOWER_LMT;1.76;1.76%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_NO_TCKT_95CI_LOWER_LMT;1.11;1.11%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.23;0.23%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC010;CMPLNCE_RATE_95CI_LOWER_LMT;93.62;93.62%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_TTL_95CI_LOWER_LMT;2.37;2.37%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_NO_TCKT_95CI_LOWER_LMT;0.44;0.44%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.6;1.60%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC011;CMPLNCE_RATE_95CI_LOWER_LMT;89.9;89.90%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_TTL_95CI_LOWER_LMT;1;1.00%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_NO_TCKT_95CI_LOWER_LMT;0;0.00%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.67;0.67%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC012;CMPLNCE_RATE_95CI_LOWER_LMT;96.31;96.31%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_TTL_95CI_LOWER_LMT;0.97;0.97%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_NO_TCKT_95CI_LOWER_LMT;0.52;0.52%
2018;May-18;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.35;0.35%
2018;May-18;Ferry;Sydney Ferries;F1 - Manly;CMPLNCE_RATE_95CI_LOWER_LMT;95.33;95.33%
2018;May-18;Ferry;Sydney Ferries;F1 - Manly;NC_RATE_TTL_95CI_LOWER_LMT;0.21;0.21%
2018;May-18;Ferry;Sydney Ferries;F1 - Manly;NC_RATE_NO_TCKT_95CI_LOWER_LMT;0.61;0.61%
2018;May-18;Ferry;Sydney Ferries;F1 - Manly;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0;0.00%
2018;May-18;Ferry;Sydney Ferries;F2 - Taronga Zoo;CMPLNCE_RATE_95CI_LOWER_LMT;89.89;89.89%
2018;May-18;Ferry;Sydney Ferries;F2 - Taronga Zoo;NC_RATE_TTL_95CI_LOWER_LMT;2.71;2.71%
2018;May-18;Ferry;Sydney Ferries;F2 - Taronga Zoo;NC_RATE_NO_TCKT_95CI_LOWER_LMT;2.22;2.22%
2018;May-18;Ferry;Sydney Ferries;F2 - Taronga Zoo;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.2;0.20%
2018;May-18;Ferry;Sydney Ferries;F3 - Parramatta River;CMPLNCE_RATE_95CI_LOWER_LMT;89.37;89.37%
2018;May-18;Ferry;Sydney Ferries;F3 - Parramatta River;NC_RATE_TTL_95CI_LOWER_LMT;3.07;3.07%
2018;May-18;Ferry;Sydney Ferries;F3 - Parramatta River;NC_RATE_NO_TCKT_95CI_LOWER_LMT;2.72;2.72%
2018;May-18;Ferry;Sydney Ferries;F3 - Parramatta River;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.04;0.04%
2018;May-18;Ferry;Sydney Ferries;F4 - Cross Harbour ;CMPLNCE_RATE_95CI_LOWER_LMT;85.14;85.14%
2018;May-18;Ferry;Sydney Ferries;F4 - Cross Harbour ;NC_RATE_TTL_95CI_LOWER_LMT;6.7;6.70%
2018;May-18;Ferry;Sydney Ferries;F4 - Cross Harbour ;NC_RATE_NO_TCKT_95CI_LOWER_LMT;5.04;5.04%
2018;May-18;Ferry;Sydney Ferries;F4 - Cross Harbour ;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.03;1.03%
2018;May-18;Ferry;Sydney Ferries;F5 - Neutral Bay;CMPLNCE_RATE_95CI_LOWER_LMT;94.57;94.57%
2018;May-18;Ferry;Sydney Ferries;F5 - Neutral Bay;NC_RATE_TTL_95CI_LOWER_LMT;1.31;1.31%
2018;May-18;Ferry;Sydney Ferries;F5 - Neutral Bay;NC_RATE_NO_TCKT_95CI_LOWER_LMT;0.54;0.54%
2018;May-18;Ferry;Sydney Ferries;F5 - Neutral Bay;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.18;0.18%
2018;May-18;Ferry;Sydney Ferries;F6 - Mosman Bay;CMPLNCE_RATE_95CI_LOWER_LMT;94.38;94.38%
2018;May-18;Ferry;Sydney Ferries;F6 - Mosman Bay;NC_RATE_TTL_95CI_LOWER_LMT;2.58;2.58%
2018;May-18;Ferry;Sydney Ferries;F6 - Mosman Bay;NC_RATE_NO_TCKT_95CI_LOWER_LMT;2.08;2.08%
2018;May-18;Ferry;Sydney Ferries;F6 - Mosman Bay;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.03;0.03%
2018;May-18;Ferry;Sydney Ferries;F7 - Double Bay;CMPLNCE_RATE_95CI_LOWER_LMT;90.23;90.23%
2018;May-18;Ferry;Sydney Ferries;F7 - Double Bay;NC_RATE_TTL_95CI_LOWER_LMT;3.78;3.78%
2018;May-18;Ferry;Sydney Ferries;F7 - Double Bay;NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.25;3.25%
2018;May-18;Ferry;Sydney Ferries;F7 - Double Bay;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.01;0.01%
2018;May-18;Ferry;Sydney Ferries;F8 - Cockatoo Island;CMPLNCE_RATE_95CI_LOWER_LMT;92.03;92.03%
2018;May-18;Ferry;Sydney Ferries;F8 - Cockatoo Island;NC_RATE_TTL_95CI_LOWER_LMT;3.75;3.75%
2018;May-18;Ferry;Sydney Ferries;F8 - Cockatoo Island;NC_RATE_NO_TCKT_95CI_LOWER_LMT;2.68;2.68%
2018;May-18;Ferry;Sydney Ferries;F8 - Cockatoo Island;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.11;0.11%
2018;May-18;Train;Sydney Trains;T4 - Eastern Suburbs Line;CMPLNCE_RATE_95CI_LOWER_LMT;97.21;97.21%
2018;May-18;Train;Sydney Trains;T4 - Eastern Suburbs Line;NC_RATE_TTL_95CI_LOWER_LMT;1.07;1.07%
2018;May-18;Train;Sydney Trains;T4 - Eastern Suburbs Line;NC_RATE_NO_TCKT_95CI_LOWER_LMT;0.74;0.74%
2018;May-18;Train;Sydney Trains;T4 - Eastern Suburbs Line;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.26;0.26%
2018;May-18;Train;Sydney Trains;T4 - Illawarra Line;CMPLNCE_RATE_95CI_LOWER_LMT;94.47;94.47%
2018;May-18;Train;Sydney Trains;T4 - Illawarra Line;NC_RATE_TTL_95CI_LOWER_LMT;2.77;2.77%
2018;May-18;Train;Sydney Trains;T4 - Illawarra Line;NC_RATE_NO_TCKT_95CI_LOWER_LMT;1.77;1.77%
2018;May-18;Train;Sydney Trains;T4 - Illawarra Line;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.64;0.64%
2018;May-18;Train;Sydney Trains;T8 - Airport Line;CMPLNCE_RATE_95CI_LOWER_LMT;95.36;95.36%
2018;May-18;Train;Sydney Trains;T8 - Airport Line;NC_RATE_TTL_95CI_LOWER_LMT;2.05;2.05%
2018;May-18;Train;Sydney Trains;T8 - Airport Line;NC_RATE_NO_TCKT_95CI_LOWER_LMT;1.4;1.40%
2018;May-18;Train;Sydney Trains;T8 - Airport Line;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.37;0.37%
2018;May-18;Train;Sydney Trains;T8 - South Line;CMPLNCE_RATE_95CI_LOWER_LMT;94.37;94.37%
2018;May-18;Train;Sydney Trains;T8 - South Line;NC_RATE_TTL_95CI_LOWER_LMT;2.78;2.78%
2018;May-18;Train;Sydney Trains;T8 - South Line;NC_RATE_NO_TCKT_95CI_LOWER_LMT;1.87;1.87%
2018;May-18;Train;Sydney Trains;T8 - South Line;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.5;0.50%
2018;May-18;Train;NSW TrainLink - Intercity;T - Central Coast Line;CMPLNCE_RATE_95CI_LOWER_LMT;94.51;94.51%
2018;May-18;Train;NSW TrainLink - Intercity;T - Central Coast Line;NC_RATE_TTL_95CI_LOWER_LMT;2.73;2.73%
2018;May-18;Train;NSW TrainLink - Intercity;T - Central Coast Line;NC_RATE_NO_TCKT_95CI_LOWER_LMT;1.75;1.75%
2018;May-18;Train;NSW TrainLink - Intercity;T - Central Coast Line;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.71;0.71%
2018;May-18;Train;NSW TrainLink - Intercity;T - Newcastle Line;CMPLNCE_RATE_95CI_LOWER_LMT;81.06;81.06%
2018;May-18;Train;NSW TrainLink - Intercity;T - Newcastle Line;NC_RATE_TTL_95CI_LOWER_LMT;9.68;9.68%
2018;May-18;Train;NSW TrainLink - Intercity;T - Newcastle Line;NC_RATE_NO_TCKT_95CI_LOWER_LMT;8.22;8.22%
2018;May-18;Train;NSW TrainLink - Intercity;T - Newcastle Line;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.86;0.86%
2018;May-18;Total network;Total network;Total network;CMPLNCE_RATE_95CI_UPPER_LMT;95.11;95.11%
2018;May-18;Total network;Total network;Total network;CMPLNCE_RATE_WKEND_95CI_UPPER_LMT;95.13;95.13%
2018;May-18;Total network;Total network;Total network;CMPLNCE_RATE_WKDY_95CI_UPPER_LMT;95.27;95.27%
2018;May-18;Total network;Total network;Total network;CMPLNCE_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;95.87;95.87%
2018;May-18;Total network;Total network;Total network;CMPLNCE_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;94.98;94.98%
2018;May-18;Total network;Total network;Total network;CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;95.93;95.93%
2018;May-18;Total network;Total network;Total network;NC_RATE_TTL_95CI_UPPER_LMT;5.65;5.65%
2018;May-18;Total network;Total network;Total network;NC_RATE_WKEND_95CI_UPPER_LMT;6.38;6.38%
2018;May-18;Total network;Total network;Total network;NC_RATE_WKDY_95CI_UPPER_LMT;5.56;5.56%
2018;May-18;Total network;Total network;Total network;NC_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;5.54;5.54%
2018;May-18;Total network;Total network;Total network;NC_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;6.47;6.47%
2018;May-18;Total network;Total network;Total network;NC_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;5.36;5.36%
2018;May-18;Total network;Total network;Total network;NC_RATE_NO_TCKT_FREE_95CI_UPPER_LMT;1.63;1.63%
2018;May-18;Total network;Total network;Total network;NC_RATE_NO_TCKT_EVDD_95CI_UPPER_LMT;2.91;2.91%
2018;May-18;Total network;Total network;Total network;NC_RATE_NO_TCKT_95CI_UPPER_LMT;4.31;4.31%
2018;May-18;Total network;Total network;Total network;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;1.57;1.57%
2018;May-18;Train;Train (Total);Train (Total);CMPLNCE_RATE_95CI_UPPER_LMT;96.3;96.30%
2018;May-18;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKEND_95CI_UPPER_LMT;95.58;95.58%
2018;May-18;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_95CI_UPPER_LMT;96.57;96.57%
2018;May-18;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;97.11;97.11%
2018;May-18;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;96.96;96.96%
2018;May-18;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;96.5;96.50%
2018;May-18;Train;Train (Total);Train (Total);NC_RATE_TTL_95CI_UPPER_LMT;4.51;4.51%
2018;May-18;Train;Train (Total);Train (Total);NC_RATE_WKEND_95CI_UPPER_LMT;6.04;6.04%
2018;May-18;Train;Train (Total);Train (Total);NC_RATE_WKDY_95CI_UPPER_LMT;4.35;4.35%
2018;May-18;Train;Train (Total);Train (Total);NC_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;4.29;4.29%
2018;May-18;Train;Train (Total);Train (Total);NC_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;4.66;4.66%
2018;May-18;Train;Train (Total);Train (Total);NC_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;5.29;5.29%
2018;May-18;Train;Train (Total);Train (Total);NC_RATE_NO_TCKT_FREE_95CI_UPPER_LMT;1;1.00%
2018;May-18;Train;Train (Total);Train (Total);NC_RATE_NO_TCKT_EVDD_95CI_UPPER_LMT;2.63;2.63%
2018;May-18;Train;Train (Total);Train (Total);NC_RATE_NO_TCKT_95CI_UPPER_LMT;3.42;3.42%
2018;May-18;Train;Train (Total);Train (Total);NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;1.36;1.36%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_95CI_UPPER_LMT;96.72;96.72%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKEND_95CI_UPPER_LMT;96.04;96.04%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_95CI_UPPER_LMT;96.99;96.99%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;97.47;97.47%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;97.51;97.51%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;96.85;96.85%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_TTL_95CI_UPPER_LMT;4.12;4.12%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_WKEND_95CI_UPPER_LMT;5.67;5.67%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_WKDY_95CI_UPPER_LMT;3.96;3.96%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;3.86;3.86%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;4.17;4.17%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;5.12;5.12%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_NO_TCKT_FREE_95CI_UPPER_LMT;0.79;0.79%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_NO_TCKT_EVDD_95CI_UPPER_LMT;2.47;2.47%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_NO_TCKT_95CI_UPPER_LMT;3.04;3.04%
2018;May-18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;1.35;1.35%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_95CI_UPPER_LMT;93.95;93.95%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKEND_95CI_UPPER_LMT;93.73;93.73%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_95CI_UPPER_LMT;94.39;94.39%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;96.61;96.61%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;94.47;94.47%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;94.93;94.93%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_TTL_95CI_UPPER_LMT;9.02;9.02%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKEND_95CI_UPPER_LMT;11.32;11.32%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_95CI_UPPER_LMT;9;9.00%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;10.04;10.04%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;11.28;11.28%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;8.09;8.09%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_NO_TCKT_FREE_95CI_UPPER_LMT;3.6;3.60%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_NO_TCKT_EVDD_95CI_UPPER_LMT;4.55;4.55%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_NO_TCKT_95CI_UPPER_LMT;7.71;7.71%
2018;May-18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;1.54;1.54%
2018;May-18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_95CI_UPPER_LMT;94;94.00%
2018;May-18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_WKEND_95CI_UPPER_LMT;95.57;95.57%
2018;May-18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_WKDY_95CI_UPPER_LMT;94.01;94.01%
2018;May-18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;94.95;94.95%
2018;May-18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;93.01;93.01%
2018;May-18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;96.06;96.06%
2018;May-18;Bus;Bus (Total);Bus (Total);NC_RATE_TTL_95CI_UPPER_LMT;7.41;7.41%
2018;May-18;Bus;Bus (Total);Bus (Total);NC_RATE_WKEND_95CI_UPPER_LMT;7.42;7.42%
2018;May-18;Bus;Bus (Total);Bus (Total);NC_RATE_WKDY_95CI_UPPER_LMT;7.53;7.53%
2018;May-18;Bus;Bus (Total);Bus (Total);NC_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;7.85;7.85%
2018;May-18;Bus;Bus (Total);Bus (Total);NC_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;9.75;9.75%
2018;May-18;Bus;Bus (Total);Bus (Total);NC_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;5.91;5.91%
2018;May-18;Bus;Bus (Total);Bus (Total);NC_RATE_NO_TCKT_FREE_95CI_UPPER_LMT;2.78;2.78%
2018;May-18;Bus;Bus (Total);Bus (Total);NC_RATE_NO_TCKT_EVDD_95CI_UPPER_LMT;3.3;3.30%
2018;May-18;Bus;Bus (Total);Bus (Total);NC_RATE_NO_TCKT_95CI_UPPER_LMT;5.67;5.67%
2018;May-18;Bus;Bus (Total);Bus (Total);NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;2.17;2.17%
2018;May-18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);CMPLNCE_RATE_95CI_UPPER_LMT;94.37;94.37%
